DV,NPV,Offset,Estado,Marco,DF
0x129,0x25,0x1,FALLO,1,0x9
0x356,0x6A,0x6,FALLO,2,0x16
0x240,0x48,0x0,FALLO,5,0x28
0xA30,0x146,0x0,FALLO,6,0x30
0x17A,0x2F,0x2,FALLO,0,0x2
0x651,0xCA,0x1,FALLO,3,0x19
0x93A,0x127,0x2,FALLO,4,0x22
0x6EA,0xDD,0x2,FALLO,7,0x3A
0x11D,0x23,0x5,FALLO,1,0xD
0xD1B,0x1A3,0x3,FALLO,2,0x13
0x818,0x103,0x0,FALLO,5,0x28
0x321,0x64,0x1,FALLO,6,0x31
0xEE5,0x1DC,0x5,FALLO,0,0x5
0x938,0x127,0x0,HIT,4,0x20
0xB9D,0x173,0x5,FALLO,3,0x1D
0xB12,0x162,0x2,FALLO,7,0x3A
0xA5A,0x14B,0x2,FALLO,1,0xA
0x65B,0xCB,0x3,FALLO,2,0x13
0x5E8,0xBD,0x0,FALLO,4,0x20
0xEAA,0x1D5,0x2,FALLO,5,0x2A
0xCC4,0x198,0x4,FALLO,6,0x34
0x365,0x6C,0x5,FALLO,0,0x5
0x2C8,0x59,0x0,FALLO,3,0x18
0x220,0x44,0x0,FALLO,7,0x38
0xF09,0x1E1,0x1,FALLO,1,0x9
0x996,0x132,0x6,FALLO,2,0x16
0xE28,0x1C5,0x0,FALLO,4,0x20
0x42,0x8,0x2,FALLO,5,0x2A
0xFF3,0x1FE,0x3,FALLO,6,0x33
0x2BC,0x57,0x4,FALLO,0,0x4
0x2F8,0x5F,0x0,FALLO,3,0x18
0x365,0x6C,0x5,FALLO,7,0x3D
0xE92,0x1D2,0x2,FALLO,1,0xA
0xA86,0x150,0x6,FALLO,2,0x16
0x692,0xD2,0x2,FALLO,4,0x22
0x2E8,0x5D,0x0,FALLO,5,0x28
0x8D1,0x11A,0x1,FALLO,6,0x31
0xD79,0x1AF,0x1,FALLO,0,0x1
0xF41,0x1E8,0x1,FALLO,3,0x19
0xE96,0x1D2,0x6,HIT,1,0xE
0x204,0x40,0x4,FALLO,7,0x3C
0xA3B,0x147,0x3,FALLO,2,0x13
0xE7C,0x1CF,0x4,FALLO,4,0x24
0x797,0xF2,0x7,FALLO,5,0x2F
0xFDC,0x1FB,0x4,FALLO,6,0x34
0x84D,0x109,0x5,FALLO,0,0x5
0x339,0x67,0x1,FALLO,1,0x9
0x948,0x129,0x0,FALLO,3,0x18
0x10A,0x21,0x2,FALLO,7,0x3A
0x1A4,0x34,0x4,FALLO,2,0x14
0xE31,0x1C6,0x1,FALLO,4,0x21
0xA08,0x141,0x0,FALLO,5,0x28
0x649,0xC9,0x1,FALLO,6,0x31
0xD2F,0x1A5,0x7,FALLO,0,0x7
0xC49,0x189,0x1,FALLO,1,0x9
0x8A9,0x115,0x1,FALLO,3,0x19
0xF21,0x1E4,0x1,FALLO,7,0x39
0xE38,0x1C7,0x0,FALLO,2,0x10
0xB8A,0x171,0x2,FALLO,4,0x22
0x670,0xCE,0x0,FALLO,5,0x28
0x20C,0x41,0x4,FALLO,6,0x34
0xCD4,0x19A,0x4,FALLO,0,0x4
0xF22,0x1E4,0x2,HIT,7,0x3A
0x8BA,0x117,0x2,FALLO,1,0xA
0x7E0,0xFC,0x0,FALLO,3,0x18
0x13,0x2,0x3,FALLO,2,0x13
0xAAB,0x155,0x3,FALLO,4,0x23
0x30F,0x61,0x7,FALLO,5,0x2F
0xE74,0x1CE,0x4,FALLO,6,0x34
0x9C5,0x138,0x5,FALLO,7,0x3D
0x5AD,0xB5,0x5,FALLO,0,0x5
0x7B2,0xF6,0x2,FALLO,1,0xA
0xE25,0x1C4,0x5,FALLO,3,0x1D
0x82A,0x105,0x2,FALLO,2,0x12
0x402,0x80,0x2,FALLO,4,0x22
0xB46,0x168,0x6,FALLO,5,0x2E
0x377,0x6E,0x7,FALLO,6,0x37
0x6D4,0xDA,0x4,FALLO,7,0x3C
0x224,0x44,0x4,FALLO,0,0x4
0xA02,0x140,0x2,FALLO,1,0xA
0xCBE,0x197,0x6,FALLO,3,0x1E
0x2B7,0x56,0x7,FALLO,2,0x17
0x15,0x2,0x5,FALLO,4,0x25
0x1CE,0x39,0x6,FALLO,5,0x2E
0xE4,0x1C,0x4,FALLO,6,0x34
0x73E,0xE7,0x6,FALLO,7,0x3E
0x310,0x62,0x0,FALLO,0,0x0
0xDF6,0x1BE,0x6,FALLO,1,0xE
0xE6D,0x1CD,0x5,FALLO,3,0x1D
0x14B,0x29,0x3,FALLO,2,0x13
0xC53,0x18A,0x3,FALLO,4,0x23
0xF33,0x1E6,0x3,FALLO,5,0x2B
0x300,0x60,0x0,FALLO,6,0x30
0x8CB,0x119,0x3,FALLO,7,0x3B
0x3BA,0x77,0x2,FALLO,0,0x2
0x501,0xA0,0x1,FALLO,1,0x9
0x414,0x82,0x4,FALLO,3,0x1C
0x45C,0x8B,0x4,FALLO,2,0x14
0xFD5,0x1FA,0x5,FALLO,4,0x25
0x5EF,0xBD,0x7,FALLO,5,0x2F
0xD61,0x1AC,0x1,FALLO,6,0x31
0x21F,0x43,0x7,FALLO,7,0x3F
0x8B3,0x116,0x3,FALLO,0,0x3
0xE24,0x1C4,0x4,FALLO,1,0xC
0xD24,0x1A4,0x4,FALLO,3,0x1C
0x44,0x8,0x4,FALLO,2,0x14
0x843,0x108,0x3,FALLO,4,0x23
0x64E,0xC9,0x6,FALLO,5,0x2E
0x5AB,0xB5,0x3,FALLO,6,0x33
0x22F,0x45,0x7,FALLO,7,0x3F
0x4C5,0x98,0x5,FALLO,0,0x5
0x7A3,0xF4,0x3,FALLO,1,0xB
0x5EC,0xBD,0x4,FALLO,3,0x1C
0x517,0xA2,0x7,FALLO,2,0x17
0x79A,0xF3,0x2,FALLO,4,0x22
0x398,0x73,0x0,FALLO,5,0x28
0x26A,0x4D,0x2,FALLO,6,0x32
0x38F,0x71,0x7,FALLO,7,0x3F
0x465,0x8C,0x5,FALLO,0,0x5
0xEA0,0x1D4,0x0,FALLO,1,0x8
0x5B7,0xB6,0x7,FALLO,3,0x1F
0xCD2,0x19A,0x2,FALLO,2,0x12
0x22A,0x45,0x2,FALLO,4,0x22
0xF08,0x1E1,0x0,FALLO,5,0x28
0xCC0,0x198,0x0,FALLO,6,0x30
0x963,0x12C,0x3,FALLO,7,0x3B
0xEDE,0x1DB,0x6,FALLO,0,0x6
0xA90,0x152,0x0,FALLO,1,0x8
0x4AA,0x95,0x2,FALLO,3,0x1A
0x151,0x2A,0x1,FALLO,2,0x11
0x38,0x7,0x0,FALLO,4,0x20
0xF93,0x1F2,0x3,FALLO,5,0x2B
0xD25,0x1A4,0x5,FALLO,6,0x35
0x6D4,0xDA,0x4,FALLO,7,0x3C
0x434,0x86,0x4,FALLO,0,0x4
0x4FE,0x9F,0x6,FALLO,1,0xE
0x1FD,0x3F,0x5,FALLO,3,0x1D
0x1C2,0x38,0x2,FALLO,2,0x12
0x21,0x4,0x1,FALLO,4,0x21
0xA47,0x148,0x7,FALLO,5,0x2F
0x8EC,0x11D,0x4,FALLO,6,0x34
0x4A8,0x95,0x0,FALLO,7,0x38
0x80C,0x101,0x4,FALLO,0,0x4
0x424,0x84,0x4,FALLO,1,0xC
0x614,0xC2,0x4,FALLO,3,0x1C
0x6A6,0xD4,0x6,FALLO,2,0x16
0x365,0x6C,0x5,FALLO,4,0x25
0xF8A,0x1F1,0x2,FALLO,5,0x2A
0xFA4,0x1F4,0x4,FALLO,6,0x34
0xD62,0x1AC,0x2,FALLO,7,0x3A
0xF3C,0x1E7,0x4,FALLO,0,0x4
0xD52,0x1AA,0x2,FALLO,1,0xA
0x157,0x2A,0x7,FALLO,3,0x1F
0xEF7,0x1DE,0x7,FALLO,2,0x17
0xF73,0x1EE,0x3,FALLO,4,0x23
0x676,0xCE,0x6,FALLO,5,0x2E
0x97D,0x12F,0x5,FALLO,6,0x35
0x237,0x46,0x7,FALLO,7,0x3F
0xEC7,0x1D8,0x7,FALLO,0,0x7
0xBC7,0x178,0x7,FALLO,1,0xF
0x546,0xA8,0x6,FALLO,3,0x1E
0x48B,0x91,0x3,FALLO,2,0x13
0x4C5,0x98,0x5,FALLO,4,0x25
0x15,0x2,0x5,FALLO,5,0x2D
0x839,0x107,0x1,FALLO,6,0x31
0x6EF,0xDD,0x7,FALLO,7,0x3F
0x85E,0x10B,0x6,FALLO,0,0x6
0xBE8,0x17D,0x0,FALLO,1,0x8
0x8F6,0x11E,0x6,FALLO,3,0x1E
0xC03,0x180,0x3,FALLO,2,0x13
0xEB,0x1D,0x3,FALLO,4,0x23
0x635,0xC6,0x5,FALLO,5,0x2D
0x762,0xEC,0x2,FALLO,6,0x32
0x4A9,0x95,0x1,FALLO,7,0x39
0x2C,0x5,0x4,FALLO,0,0x4
0x923,0x124,0x3,FALLO,1,0xB
0x852,0x10A,0x2,FALLO,3,0x1A
0x3D3,0x7A,0x3,FALLO,2,0x13
0x4DA,0x9B,0x2,FALLO,4,0x22
0x712,0xE2,0x2,FALLO,5,0x2A
0xC69,0x18D,0x1,FALLO,6,0x31
0x317,0x62,0x7,FALLO,7,0x3F
0xF70,0x1EE,0x0,FALLO,0,0x0
0x113,0x22,0x3,FALLO,1,0xB
0x46C,0x8D,0x4,FALLO,3,0x1C
0xBE5,0x17C,0x5,FALLO,2,0x15
0x25F,0x4B,0x7,FALLO,4,0x27
0x262,0x4C,0x2,FALLO,5,0x2A
0xEDE,0x1DB,0x6,FALLO,6,0x36
0x84F,0x109,0x7,FALLO,7,0x3F
0xDCF,0x1B9,0x7,FALLO,0,0x7
0x3C2,0x78,0x2,FALLO,1,0xA
0xED6,0x1DA,0x6,FALLO,3,0x1E
0x15D,0x2B,0x5,FALLO,2,0x15
0xB22,0x164,0x2,FALLO,4,0x22
0xD78,0x1AF,0x0,FALLO,5,0x28
0x8E0,0x11C,0x0,FALLO,6,0x30
0x701,0xE0,0x1,FALLO,7,0x39
0x594,0xB2,0x4,FALLO,0,0x4
0x2DB,0x5B,0x3,FALLO,1,0xB
0x280,0x50,0x0,FALLO,3,0x18
0xAB2,0x156,0x2,FALLO,2,0x12
0xF97,0x1F2,0x7,FALLO,4,0x27
0x186,0x30,0x6,FALLO,5,0x2E
0xE21,0x1C4,0x1,FALLO,6,0x31
0x125,0x24,0x5,FALLO,7,0x3D
0x810,0x102,0x0,FALLO,0,0x0
0xF54,0x1EA,0x4,FALLO,1,0xC
0x142,0x28,0x2,FALLO,3,0x1A
0x28E,0x51,0x6,FALLO,2,0x16
0x6DB,0xDB,0x3,FALLO,4,0x23
0xE9A,0x1D3,0x2,FALLO,5,0x2A
0x11A,0x23,0x2,FALLO,6,0x32
0xE86,0x1D0,0x6,FALLO,7,0x3E
0x772,0xEE,0x2,FALLO,0,0x2
0x9A,0x13,0x2,FALLO,1,0xA
0x593,0xB2,0x3,FALLO,3,0x1B
0xCD6,0x19A,0x6,FALLO,2,0x16
0x1A2,0x34,0x2,FALLO,4,0x22
0xF1C,0x1E3,0x4,FALLO,5,0x2C
0x872,0x10E,0x2,FALLO,6,0x32
0x783,0xF0,0x3,FALLO,7,0x3B
0x6C0,0xD8,0x0,FALLO,0,0x0
0x829,0x105,0x1,FALLO,1,0x9
0x3B,0x7,0x3,FALLO,3,0x1B
0xAEA,0x15D,0x2,FALLO,2,0x12
0x3DF,0x7B,0x7,FALLO,4,0x27
0x441,0x88,0x1,FALLO,5,0x29
0x3D9,0x7B,0x1,HIT,4,0x21
0x583,0xB0,0x3,FALLO,6,0x33
0xDCF,0x1B9,0x7,FALLO,7,0x3F
0x7AA,0xF5,0x2,FALLO,0,0x2
0xC5C,0x18B,0x4,FALLO,1,0xC
0x89A,0x113,0x2,FALLO,3,0x1A
0xC60,0x18C,0x0,FALLO,2,0x10
0x4CF,0x99,0x7,FALLO,4,0x27
0xDE,0x1B,0x6,FALLO,5,0x2E
0xA85,0x150,0x5,FALLO,6,0x35
0x7A2,0xF4,0x2,FALLO,7,0x3A
0x1E6,0x3C,0x6,FALLO,0,0x6
0xB86,0x170,0x6,FALLO,1,0xE
0xE32,0x1C6,0x2,FALLO,3,0x1A
0x81,0x10,0x1,FALLO,2,0x11
0x2C6,0x58,0x6,FALLO,4,0x26
0x20F,0x41,0x7,FALLO,5,0x2F
0xA8B,0x151,0x3,FALLO,6,0x33
0x29E,0x53,0x6,FALLO,7,0x3E
0x36F,0x6D,0x7,FALLO,0,0x7
0xC49,0x189,0x1,FALLO,1,0x9
0x12C,0x25,0x4,FALLO,3,0x1C
0x2B0,0x56,0x0,FALLO,2,0x10
0x9DC,0x13B,0x4,FALLO,4,0x24
0x807,0x100,0x7,FALLO,5,0x2F
0x6BC,0xD7,0x4,FALLO,6,0x34
0xCF7,0x19E,0x7,FALLO,7,0x3F
0xF8B,0x1F1,0x3,FALLO,0,0x3
0x645,0xC8,0x5,FALLO,1,0xD
0x39,0x7,0x1,FALLO,3,0x19
0x316,0x62,0x6,FALLO,2,0x16
0x24F,0x49,0x7,FALLO,4,0x27
0xE35,0x1C6,0x5,FALLO,5,0x2D
0xEDF,0x1DB,0x7,FALLO,6,0x37
0x8AA,0x115,0x2,FALLO,7,0x3A
0x2B4,0x56,0x4,FALLO,0,0x4
0x82F,0x105,0x7,FALLO,1,0xF
0x217,0x42,0x7,FALLO,3,0x1F
0x7AE,0xF5,0x6,FALLO,2,0x16
0x86A,0x10D,0x2,FALLO,4,0x22
0xFAC,0x1F5,0x4,FALLO,5,0x2C
0x699,0xD3,0x1,FALLO,6,0x31
0xA53,0x14A,0x3,FALLO,7,0x3B
0x87,0x10,0x7,FALLO,0,0x7
0x91F,0x123,0x7,FALLO,1,0xF
0xE85,0x1D0,0x5,FALLO,3,0x1D
0xF75,0x1EE,0x5,FALLO,2,0x15
0xBFB,0x17F,0x3,FALLO,4,0x23
0xB71,0x16E,0x1,FALLO,5,0x29
0x70B,0xE1,0x3,FALLO,6,0x33
0x6D3,0xDA,0x3,FALLO,7,0x3B
0xA9F,0x153,0x7,FALLO,0,0x7
0x514,0xA2,0x4,FALLO,1,0xC
0x2BE,0x57,0x6,FALLO,3,0x1E
0x7A1,0xF4,0x1,FALLO,2,0x11
0xF97,0x1F2,0x7,FALLO,4,0x27
0x128,0x25,0x0,FALLO,5,0x28
0x53E,0xA7,0x6,FALLO,6,0x36
0x275,0x4E,0x5,FALLO,7,0x3D
0xEE7,0x1DC,0x7,FALLO,0,0x7
0x683,0xD0,0x3,FALLO,1,0xB
0x7B5,0xF6,0x5,FALLO,3,0x1D
0xE8D,0x1D1,0x5,FALLO,2,0x15
0xE07,0x1C0,0x7,FALLO,4,0x27
0xB98,0x173,0x0,FALLO,5,0x28
0xD01,0x1A0,0x1,FALLO,6,0x31
0xFE0,0x1FC,0x0,FALLO,7,0x38
0xBB7,0x176,0x7,FALLO,0,0x7
0xA38,0x147,0x0,FALLO,1,0x8
0x2B0,0x56,0x0,FALLO,3,0x18
0xFC3,0x1F8,0x3,FALLO,2,0x13
0x7DB,0xFB,0x3,FALLO,4,0x23
0x1A2,0x34,0x2,FALLO,5,0x2A
0x92B,0x125,0x3,FALLO,6,0x33
0xB33,0x166,0x3,FALLO,7,0x3B
0xE1F,0x1C3,0x7,FALLO,0,0x7
0x36,0x6,0x6,FALLO,1,0xE
0x627,0xC4,0x7,FALLO,3,0x1F
0x1A8,0x35,0x0,FALLO,2,0x10
0xE6E,0x1CD,0x6,FALLO,4,0x26
0x914,0x122,0x4,FALLO,5,0x2C
0x1A6,0x34,0x6,FALLO,6,0x36
0xB05,0x160,0x5,FALLO,7,0x3D
0x943,0x128,0x3,FALLO,0,0x3
0x7DA,0xFB,0x2,FALLO,1,0xA
0xC0A,0x181,0x2,FALLO,3,0x1A
0x24B,0x49,0x3,FALLO,2,0x13
0xE5F,0x1CB,0x7,FALLO,4,0x27
0x5F5,0xBE,0x5,FALLO,5,0x2D
0x6CD,0xD9,0x5,FALLO,6,0x35
0x4A,0x9,0x2,FALLO,7,0x3A
0x2F0,0x5E,0x0,FALLO,0,0x0
0x4EB,0x9D,0x3,FALLO,1,0xB
0x12,0x2,0x2,FALLO,3,0x1A
0xFA7,0x1F4,0x7,FALLO,2,0x17
0x715,0xE2,0x5,FALLO,4,0x25
0x1C1,0x38,0x1,FALLO,5,0x29
0x399,0x73,0x1,FALLO,6,0x31
0xEB6,0x1D6,0x6,FALLO,7,0x3E
0x1DA,0x3B,0x2,FALLO,0,0x2
0x34C,0x69,0x4,FALLO,1,0xC
0xCB9,0x197,0x1,FALLO,3,0x19
0x5C0,0xB8,0x0,FALLO,2,0x10
0xBC1,0x178,0x1,FALLO,4,0x21
0x567,0xAC,0x7,FALLO,5,0x2F
0x9B,0x13,0x3,FALLO,6,0x33
0x6C4,0xD8,0x4,FALLO,7,0x3C
0xD51,0x1AA,0x1,FALLO,0,0x1
0xFBC,0x1F7,0x4,FALLO,1,0xC
0x9E6,0x13C,0x6,FALLO,3,0x1E
0xE2C,0x1C5,0x4,FALLO,2,0x14
0x17A,0x2F,0x2,FALLO,4,0x22
0x222,0x44,0x2,FALLO,5,0x2A
0x151,0x2A,0x1,FALLO,6,0x31
0x3B8,0x77,0x0,FALLO,7,0x38
0x3B7,0x76,0x7,FALLO,0,0x7
0xBC5,0x178,0x5,FALLO,1,0xD
0x216,0x42,0x6,FALLO,3,0x1E
0x3FB,0x7F,0x3,FALLO,2,0x13
0x36E,0x6D,0x6,FALLO,4,0x26
0x21F,0x43,0x7,FALLO,5,0x2F
0x9AA,0x135,0x2,FALLO,6,0x32
0x3D4,0x7A,0x4,FALLO,7,0x3C
0x2,0x0,0x2,FALLO,0,0x2
0xA59,0x14B,0x1,FALLO,1,0x9
0xD60,0x1AC,0x0,FALLO,3,0x18
0xE08,0x1C1,0x0,FALLO,2,0x10
0xD46,0x1A8,0x6,FALLO,4,0x26
0xA6A,0x14D,0x2,FALLO,5,0x2A
0x453,0x8A,0x3,FALLO,6,0x33
0x2CE,0x59,0x6,FALLO,7,0x3E
0x6E0,0xDC,0x0,FALLO,0,0x0
0xB4D,0x169,0x5,FALLO,1,0xD
0x7DE,0xFB,0x6,FALLO,3,0x1E
0xF4B,0x1E9,0x3,FALLO,2,0x13
0xC77,0x18E,0x7,FALLO,4,0x27
0xC70,0x18E,0x0,HIT,4,0x20
0xB32,0x166,0x2,FALLO,5,0x2A
0x74E,0xE9,0x6,FALLO,6,0x36
0x238,0x47,0x0,FALLO,7,0x38
0xBF4,0x17E,0x4,FALLO,0,0x4
0xCA8,0x195,0x0,FALLO,1,0x8
0xACB,0x159,0x3,FALLO,3,0x1B
0x82B,0x105,0x3,FALLO,2,0x13
0x2A,0x5,0x2,FALLO,4,0x22
0xC32,0x186,0x2,FALLO,5,0x2A
0x163,0x2C,0x3,FALLO,6,0x33
0x260,0x4C,0x0,FALLO,7,0x38
0xADD,0x15B,0x5,FALLO,0,0x5
0xD97,0x1B2,0x7,FALLO,1,0xF
0x26A,0x4D,0x2,FALLO,3,0x1A
0x2BE,0x57,0x6,FALLO,2,0x16
0xBCF,0x179,0x7,FALLO,4,0x27
0x180,0x30,0x0,FALLO,5,0x28
0x11,0x2,0x1,FALLO,6,0x31
0x9C7,0x138,0x7,FALLO,7,0x3F
0x42F,0x85,0x7,FALLO,0,0x7
0x13C,0x27,0x4,FALLO,1,0xC
0x83D,0x107,0x5,FALLO,3,0x1D
0x92A,0x125,0x2,FALLO,2,0x12
0x48D,0x91,0x5,FALLO,4,0x25
0x3AE,0x75,0x6,FALLO,5,0x2E
0x205,0x40,0x5,FALLO,6,0x35
0x3E6,0x7C,0x6,FALLO,7,0x3E
0x81E,0x103,0x6,FALLO,0,0x6
0x437,0x86,0x7,FALLO,1,0xF
0x742,0xE8,0x2,FALLO,3,0x1A
0xFE8,0x1FD,0x0,FALLO,2,0x10
0x8AD,0x115,0x5,FALLO,4,0x25
0x37E,0x6F,0x6,FALLO,5,0x2E
0x9,0x1,0x1,FALLO,6,0x31
0x6FF,0xDF,0x7,FALLO,7,0x3F
0xE94,0x1D2,0x4,FALLO,0,0x4
0x35A,0x6B,0x2,FALLO,1,0xA
0xA5E,0x14B,0x6,FALLO,3,0x1E
0xE38,0x1C7,0x0,FALLO,2,0x10
0x5C0,0xB8,0x0,FALLO,4,0x20
0x774,0xEE,0x4,FALLO,5,0x2C
0x426,0x84,0x6,FALLO,6,0x36
0xD14,0x1A2,0x4,FALLO,7,0x3C
0x746,0xE8,0x6,FALLO,0,0x6
0xB9B,0x173,0x3,FALLO,1,0xB
0x4C9,0x99,0x1,FALLO,3,0x19
0x2A0,0x54,0x0,FALLO,2,0x10
0xF80,0x1F0,0x0,FALLO,4,0x20
0xDC2,0x1B8,0x2,FALLO,5,0x2A
0x95B,0x12B,0x3,FALLO,6,0x33
0x967,0x12C,0x7,FALLO,7,0x3F
0x798,0xF3,0x0,FALLO,0,0x0
0x767,0xEC,0x7,FALLO,1,0xF
0x6D6,0xDA,0x6,FALLO,3,0x1E
0xD97,0x1B2,0x7,FALLO,2,0x17
0x93E,0x127,0x6,FALLO,4,0x26
0x812,0x102,0x2,FALLO,5,0x2A
0x7B8,0xF7,0x0,FALLO,6,0x30
0x11F,0x23,0x7,FALLO,7,0x3F
0x22F,0x45,0x7,FALLO,0,0x7
0x551,0xAA,0x1,FALLO,1,0x9
0xB63,0x16C,0x3,FALLO,3,0x1B
0x96F,0x12D,0x7,FALLO,2,0x17
0xF36,0x1E6,0x6,FALLO,4,0x26
0xB4E,0x169,0x6,FALLO,5,0x2E
0x347,0x68,0x7,FALLO,6,0x37
0x5C6,0xB8,0x6,FALLO,7,0x3E
0xC80,0x190,0x0,FALLO,0,0x0
0x761,0xEC,0x1,FALLO,1,0x9
0x766,0xEC,0x6,HIT,1,0xE
0x678,0xCF,0x0,FALLO,3,0x18
0x1A7,0x34,0x7,FALLO,2,0x17
0xAF3,0x15E,0x3,FALLO,4,0x23
0x8EC,0x11D,0x4,FALLO,5,0x2C
0xAF7,0x15E,0x7,HIT,4,0x27
0x4E6,0x9C,0x6,FALLO,6,0x36
0xEBC,0x1D7,0x4,FALLO,7,0x3C
0x613,0xC2,0x3,FALLO,0,0x3
0x9B0,0x136,0x0,FALLO,1,0x8
0xE87,0x1D0,0x7,FALLO,3,0x1F
0x926,0x124,0x6,FALLO,2,0x16
0x131,0x26,0x1,FALLO,4,0x21
0x27A,0x4F,0x2,FALLO,5,0x2A
0xDF1,0x1BE,0x1,FALLO,6,0x31
0x9BA,0x137,0x2,FALLO,7,0x3A
0x889,0x111,0x1,FALLO,0,0x1
0x136,0x26,0x6,HIT,4,0x26
0xAA8,0x155,0x0,FALLO,1,0x8
0x393,0x72,0x3,FALLO,3,0x1B
0xE74,0x1CE,0x4,FALLO,2,0x14
0xE14,0x1C2,0x4,FALLO,4,0x24
0x902,0x120,0x2,FALLO,5,0x2A
0xDD3,0x1BA,0x3,FALLO,6,0x33
0x3D7,0x7A,0x7,FALLO,7,0x3F
0x38C,0x71,0x4,FALLO,0,0x4
0x7D1,0xFA,0x1,FALLO,1,0x9
0x3C7,0x78,0x7,FALLO,3,0x1F
0x6AA,0xD5,0x2,FALLO,2,0x12
0x330,0x66,0x0,FALLO,4,0x20
0x58,0xB,0x0,FALLO,5,0x28
0x5C9,0xB9,0x1,FALLO,6,0x31
0xD9B,0x1B3,0x3,FALLO,7,0x3B
0xCC6,0x198,0x6,FALLO,0,0x6
0xA9B,0x153,0x3,FALLO,1,0xB
0xBB6,0x176,0x6,FALLO,3,0x1E
0x7F1,0xFE,0x1,FALLO,2,0x11
0x9E,0x13,0x6,FALLO,4,0x26
0x5A6,0xB4,0x6,FALLO,5,0x2E
0xC07,0x180,0x7,FALLO,6,0x37
0xD17,0x1A2,0x7,FALLO,7,0x3F
0x60,0xC,0x0,FALLO,0,0x0
0x403,0x80,0x3,FALLO,1,0xB
0x871,0x10E,0x1,FALLO,3,0x19
0x4B1,0x96,0x1,FALLO,2,0x11
0x82E,0x105,0x6,FALLO,4,0x26
0xE26,0x1C4,0x6,FALLO,5,0x2E
0x784,0xF0,0x4,FALLO,6,0x34
0xE9F,0x1D3,0x7,FALLO,7,0x3F
0x8E4,0x11C,0x4,FALLO,0,0x4
0xE09,0x1C1,0x1,FALLO,1,0x9
0x4FE,0x9F,0x6,FALLO,3,0x1E
0xBE0,0x17C,0x0,FALLO,2,0x10
0xB3F,0x167,0x7,FALLO,4,0x27
0x9F6,0x13E,0x6,FALLO,5,0x2E
0x53B,0xA7,0x3,FALLO,6,0x33
0x428,0x85,0x0,FALLO,7,0x38
0x602,0xC0,0x2,FALLO,0,0x2
0x84C,0x109,0x4,FALLO,1,0xC
0xE6F,0x1CD,0x7,FALLO,3,0x1F
0xC97,0x192,0x7,FALLO,2,0x17
0x497,0x92,0x7,FALLO,4,0x27
0xC70,0x18E,0x0,FALLO,5,0x28
0x726,0xE4,0x6,FALLO,6,0x36
0x635,0xC6,0x5,FALLO,7,0x3D
0x1CE,0x39,0x6,FALLO,0,0x6
0xBA8,0x175,0x0,FALLO,1,0x8
0x7BF,0xF7,0x7,FALLO,3,0x1F
0xCEE,0x19D,0x6,FALLO,2,0x16
0x318,0x63,0x0,FALLO,4,0x20
0x78,0xF,0x0,FALLO,5,0x28
0xE60,0x1CC,0x0,FALLO,6,0x30
0x6A9,0xD5,0x1,FALLO,7,0x39
0xCA3,0x194,0x3,FALLO,0,0x3
0xF92,0x1F2,0x2,FALLO,1,0xA
0xA58,0x14B,0x0,FALLO,3,0x18
0x387,0x70,0x7,FALLO,2,0x17
0xCE6,0x19C,0x6,FALLO,4,0x26
0xABE,0x157,0x6,FALLO,5,0x2E
0xD75,0x1AE,0x5,FALLO,6,0x35
0x381,0x70,0x1,HIT,2,0x11
0xD27,0x1A4,0x7,FALLO,7,0x3F
0x2F3,0x5E,0x3,FALLO,0,0x3
0x97D,0x12F,0x5,FALLO,1,0xD
0x15,0x2,0x5,FALLO,3,0x1D
0xE22,0x1C4,0x2,FALLO,2,0x12
0x1E3,0x3C,0x3,FALLO,4,0x23
0xFBB,0x1F7,0x3,FALLO,5,0x2B
0x161,0x2C,0x1,FALLO,6,0x31
0x936,0x126,0x6,FALLO,7,0x3E
0x646,0xC8,0x6,FALLO,0,0x6
0xA52,0x14A,0x2,FALLO,1,0xA
0x9C8,0x139,0x0,FALLO,3,0x18
0x479,0x8F,0x1,FALLO,2,0x11
0x3C9,0x79,0x1,FALLO,4,0x21
0xA2F,0x145,0x7,FALLO,5,0x2F
0xD62,0x1AC,0x2,FALLO,6,0x32
0xEE,0x1D,0x6,FALLO,7,0x3E
0x786,0xF0,0x6,FALLO,0,0x6
0xAF5,0x15E,0x5,FALLO,1,0xD
0xBC6,0x178,0x6,FALLO,3,0x1E
0x955,0x12A,0x5,FALLO,2,0x15
0xD8C,0x1B1,0x4,FALLO,4,0x24
0xA2B,0x145,0x3,HIT,5,0x2B
0xE93,0x1D2,0x3,FALLO,6,0x33
0x556,0xAA,0x6,FALLO,7,0x3E
0x4D9,0x9B,0x1,FALLO,0,0x1
0x510,0xA2,0x0,FALLO,1,0x8
0x635,0xC6,0x5,FALLO,3,0x1D
0x74,0xE,0x4,FALLO,5,0x2C
0xEF3,0x1DE,0x3,FALLO,2,0x13
0xCD2,0x19A,0x2,FALLO,4,0x22
0xFDF,0x1FB,0x7,FALLO,6,0x37
0xC4A,0x189,0x2,FALLO,7,0x3A
0x293,0x52,0x3,FALLO,0,0x3
0xE8E,0x1D1,0x6,FALLO,1,0xE
0x5DE,0xBB,0x6,FALLO,3,0x1E
0x9EC,0x13D,0x4,FALLO,5,0x2C
0xF69,0x1ED,0x1,FALLO,2,0x11
0x9CD,0x139,0x5,FALLO,4,0x25
0xFF,0x1F,0x7,FALLO,6,0x37
